date,subject,age,sex,trial_num,block_num,block,video_path,audio_path,condition,category,duration,eye_fit,mouth_fit,genuineness,response
2024-04-18 12:39:40.163945,3,21,m,1,0,practice,./stimuli/original/24_4.mov,./stimuli/audio/24/4_audio.wav,TRUE,miss,8,-0.263334073,0.151357872,0.428571429,3
2024-04-18 12:39:40.163945,3,21,m,2,0,practice,./stimuli/mouth/11_8.mov,./stimuli/audio/11/8_audio.wav,TRUE,miss,24,0.001888068,0.12800017,0.4,7
2024-04-18 12:39:40.163945,3,21,m,3,0,practice,./stimuli/eyes/49_2_5.mov,./stimuli/audio/49/2_5_audio.wav,fake,cr,9,0.280632843,-0.089493679,0.285714286,9
2024-04-18 12:39:40.163945,3,21,m,4,0,practice,./stimuli/nods/18_1_3.mov,./stimuli/audio/18/1_3_audio.wav,fake,cr,9,0.271747154,-0.185799397,0.25,4
