date,subject,age,sex,trial_num,block_num,block,video_path,audio_path,condition,category,duration,eye_fit,mouth_fit,genuineness,response
2024-04-18 13:17:20.591279,4,21,m,1,4,original,./stimuli/original/45_3.mov,./stimuli/audio/45/3_audio.wav,true,miss,7,0.0388992216869945,0.168890042776594,0.125,2
2024-04-18 13:17:20.591279,4,21,m,2,4,original,./stimuli/original/2_2_3.mov,./stimuli/audio/2/2_3_audio.wav,fake,fa,8,-0.0502355360816769,0.129174971279355,0.5714285714285714,8
2024-04-18 13:17:20.591279,4,21,m,3,4,original,./stimuli/original/8_1.mov,./stimuli/audio/8/1_audio.wav,true,miss,7,-0.1001996029233713,0.4341102805771424,0.4285714285714285,9
2024-04-18 13:17:20.591279,4,21,m,4,4,original,./stimuli/original/4_4.mov,./stimuli/audio/4/4_audio.wav,true,hit,7,0.2521458194443752,0.2714982014675992,0.7142857142857143,10
2024-04-18 13:17:20.591279,4,21,m,5,4,original,./stimuli/original/54_2_6.mov,./stimuli/audio/54/2_6_audio.wav,fake,cr,9,0.3949913972066293,-0.2961804365204705,0.25,6
2024-04-18 13:17:20.591279,4,21,m,6,4,original,./stimuli/original/12_3.mov,./stimuli/audio/12/3_audio.wav,true,miss,13,-0.042669064651091,0.3155735483651602,0.4285714285714285,3
2024-04-18 13:17:20.591279,4,21,m,7,4,original,./stimuli/original/28_26_5_27_6.mov,./stimuli/audio/28/26_5_27_6_audio.wav,fake,fa,7,-0.1238872076574055,0.1436512921607978,0.75,8
2024-04-18 13:17:20.591279,4,21,m,8,4,original,./stimuli/original/60_4_6.mov,./stimuli/audio/60/4_6_audio.wav,fake,cr,9,0.253970190149846,-0.4040083525916895,0.3333333333333333,2
2024-04-18 13:17:20.591279,4,21,m,9,4,original,./stimuli/original/5_1.mov,./stimuli/audio/5/1_audio.wav,true,hit,19,0.3313292072657651,0.2712823519423896,1.0,10
2024-04-18 13:17:20.591279,4,21,m,10,4,original,./stimuli/original/45_46_1_47_1.mov,./stimuli/audio/45/46_1_47_1_audio.wav,fake,cr,10,0.2611161119528825,-0.2619206623885929,0.0,2
2024-04-18 13:17:20.591279,4,21,m,11,4,original,./stimuli/original/46_2.mov,./stimuli/audio/46/2_audio.wav,true,miss,8,-0.3718759353212204,0.2231436107769699,0.4,4
