video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
./stimuli/nods/57_1.mov,true,11,57,0.1901594820910893,0.18849068799535393,1.0,hit,nods,./stimuli/audio/57/1_audio.wav
./stimuli/original/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,original,./stimuli/audio/8/1_audio.wav
./stimuli/mouth/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,mouth,./stimuli/audio/8/1_audio.wav
./stimuli/eyes/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,eyes,./stimuli/audio/8/1_audio.wav
./stimuli/nods/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,nods,./stimuli/audio/8/1_audio.wav
./stimuli/original/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,original,./stimuli/audio/12/3_audio.wav
./stimuli/mouth/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,mouth,./stimuli/audio/12/3_audio.wav
./stimuli/eyes/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,eyes,./stimuli/audio/12/3_audio.wav
./stimuli/nods/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,nods,./stimuli/audio/12/3_audio.wav
./stimuli/original/36_3.mov,true,9,36,0.329614763427785,-0.023430414005525233,0.16666666666666666,miss,original,./stimuli/audio/36/3_audio.wav
./stimuli/mouth/36_3.mov,true,9,36,0.329614763427785,-0.023430414005525233,0.16666666666666666,miss,mouth,./stimuli/audio/36/3_audio.wav
./stimuli/eyes/36_3.mov,true,9,36,0.329614763427785,-0.023430414005525233,0.16666666666666666,miss,eyes,./stimuli/audio/36/3_audio.wav
./stimuli/nods/36_3.mov,true,9,36,0.329614763427785,-0.023430414005525233,0.16666666666666666,miss,nods,./stimuli/audio/36/3_audio.wav
./stimuli/original/45_3.mov,true,7,45,0.16889004277659403,0.038899221686994556,0.125,miss,original,./stimuli/audio/45/3_audio.wav
./stimuli/mouth/45_3.mov,true,7,45,0.16889004277659403,0.038899221686994556,0.125,miss,mouth,./stimuli/audio/45/3_audio.wav
./stimuli/eyes/45_3.mov,true,7,45,0.16889004277659403,0.038899221686994556,0.125,miss,eyes,./stimuli/audio/45/3_audio.wav
./stimuli/nods/45_3.mov,true,7,45,0.16889004277659403,0.038899221686994556,0.125,miss,nods,./stimuli/audio/45/3_audio.wav
./stimuli/original/47_3.mov,true,9,47,0.20621953119091913,-0.16083945449198914,0.2,miss,original,./stimuli/audio/47/3_audio.wav
./stimuli/mouth/47_3.mov,true,9,47,0.20621953119091913,-0.16083945449198914,0.2,miss,mouth,./stimuli/audio/47/3_audio.wav
./stimuli/eyes/47_3.mov,true,9,47,0.20621953119091913,-0.16083945449198914,0.2,miss,eyes,./stimuli/audio/47/3_audio.wav
./stimuli/nods/47_3.mov,true,9,47,0.20621953119091913,-0.16083945449198914,0.2,miss,nods,./stimuli/audio/47/3_audio.wav
./stimuli/original/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,original,./stimuli/audio/58/5_audio.wav
./stimuli/mouth/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,mouth,./stimuli/audio/58/5_audio.wav
./stimuli/eyes/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,eyes,./stimuli/audio/58/5_audio.wav
./stimuli/nods/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,nods,./stimuli/audio/58/5_audio.wav
./stimuli/original/2_1.mov,true,11,2,0.19621248210469247,-0.12352679664064495,0.3333333333333333,miss,original,./stimuli/audio/2/1_audio.wav
./stimuli/mouth/2_1.mov,true,11,2,0.19621248210469247,-0.12352679664064495,0.3333333333333333,miss,mouth,./stimuli/audio/2/1_audio.wav
./stimuli/eyes/2_1.mov,true,11,2,0.19621248210469247,-0.12352679664064495,0.3333333333333333,miss,eyes,./stimuli/audio/2/1_audio.wav
./stimuli/nods/2_1.mov,true,11,2,0.19621248210469247,-0.12352679664064495,0.3333333333333333,miss,nods,./stimuli/audio/2/1_audio.wav
