date,subject,age,sex,trial_num,block_num,block,video_path,audio_path,condition,category,duration,eye_fit,mouth_fit,genuineness,response
2024-04-19 14:30:24.909757,19,23,m,27,2,mouth,./stimuli/mouth/11_12_4_15_4.mov,./stimuli/audio/11/12_4_15_4_audio.wav,fake,cr,11,0.3329780195541019,-0.4458993815004407,0.2857142857142857,6
2024-04-19 14:30:24.909757,19,23,m,28,2,mouth,./stimuli/mouth/4_7.mov,./stimuli/audio/4/7_audio.wav,true,hit,19,0.1836878621051488,0.2384833958602173,0.8,6
2024-04-19 14:30:24.909757,19,23,m,29,2,mouth,./stimuli/mouth/31_5_9.mov,./stimuli/audio/31/5_9_audio.wav,fake,cr,8,0.3064891893705472,-0.3194713972959606,0.25,3
2024-04-19 14:30:24.909757,19,23,m,30,2,mouth,./stimuli/mouth/1_2_4_3_3.mov,./stimuli/audio/1/2_4_3_3_audio.wav,fake,cr,10,0.2984003203761494,-0.3042674796373409,0.3333333333333333,3
2024-04-19 14:30:24.910761,19,23,m,31,2,mouth,./stimuli/mouth/47_3.mov,./stimuli/audio/47/3_audio.wav,true,miss,9,-0.1608394544919891,0.2062195311909191,0.2,3
2024-04-19 14:30:24.910761,19,23,m,32,2,mouth,./stimuli/mouth/19_17_2_25_2.mov,./stimuli/audio/19/17_2_25_2_audio.wav,fake,cr,10,0.3018231666755847,-0.3062581015621111,0.25,6
2024-04-19 14:30:24.910761,19,23,m,33,2,mouth,./stimuli/mouth/36_3.mov,./stimuli/audio/36/3_audio.wav,true,miss,9,-0.0234304140055252,0.329614763427785,0.1666666666666666,2
2024-04-19 14:30:24.910761,19,23,m,34,2,mouth,./stimuli/mouth/58_1_2.mov,./stimuli/audio/58/1_2_audio.wav,fake,fa,14,0.0202108096441012,0.1043564030466459,0.6,6
2024-04-19 14:30:24.910761,19,23,m,35,2,mouth,./stimuli/mouth/57_3.mov,./stimuli/audio/57/3_audio.wav,true,hit,13,0.2230004334278741,0.4051063890989022,0.8333333333333334,7
2024-04-19 14:30:24.910761,19,23,m,36,2,mouth,./stimuli/mouth/14_1_5.mov,./stimuli/audio/14/1_5_audio.wav,fake,fa,8,-0.2822823059139167,0.425744218880069,0.6666666666666666,6
2024-04-19 14:30:24.910761,19,23,m,37,2,mouth,./stimuli/mouth/10_3_6.mov,./stimuli/audio/10/3_6_audio.wav,fake,cr,6,0.153488504955574,-0.3597339671539078,0.3333333333333333,5
2024-04-19 14:30:24.910761,19,23,m,38,2,mouth,./stimuli/mouth/45_3.mov,./stimuli/audio/45/3_audio.wav,true,miss,7,0.0388992216869945,0.168890042776594,0.125,4
2024-04-19 14:30:24.910761,19,23,m,39,2,mouth,./stimuli/mouth/14_2.mov,./stimuli/audio/14/2_audio.wav,true,miss,7,-0.1681404751306418,0.4572036208800272,0.4,7
2024-04-19 14:30:24.910761,19,23,m,40,2,mouth,./stimuli/mouth/2_2_3.mov,./stimuli/audio/2/2_3_audio.wav,fake,fa,8,-0.0502355360816769,0.129174971279355,0.5714285714285714,6
