date,subject,age,sex,trial_num,block_num,block,video_path,audio_path,condition,category,duration,eye_fit,mouth_fit,genuineness,response
2024-04-22 12:58:57.853398,21,23,m,1,3,nods,./stimuli/nods/57_1.mov,./stimuli/audio/57/1_audio.wav,true,hit,11,0.1884906879953539,0.1901594820910893,1.0,5
2024-04-22 12:58:57.853398,21,23,m,2,3,nods,./stimuli/nods/2_1.mov,./stimuli/audio/2/1_audio.wav,true,miss,11,-0.1235267966406449,0.1962124821046924,0.3333333333333333,10
2024-04-22 12:58:57.853398,21,23,m,3,3,nods,./stimuli/nods/14_1_5.mov,./stimuli/audio/14/1_5_audio.wav,fake,fa,8,-0.2822823059139167,0.425744218880069,0.6666666666666666,9
2024-04-22 12:58:57.853398,21,23,m,4,3,nods,./stimuli/nods/57_3.mov,./stimuli/audio/57/3_audio.wav,true,hit,13,0.2230004334278741,0.4051063890989022,0.8333333333333334,9
2024-04-22 12:58:57.853398,21,23,m,5,3,nods,./stimuli/nods/1_3.mov,./stimuli/audio/1/3_audio.wav,true,hit,26,0.1814596651596774,0.1670316296049371,1.0,10
2024-04-22 12:58:57.854397,21,23,m,6,3,nods,./stimuli/nods/8_1.mov,./stimuli/audio/8/1_audio.wav,true,miss,7,-0.1001996029233713,0.4341102805771424,0.4285714285714285,7
2024-04-22 12:58:57.854397,21,23,m,7,3,nods,./stimuli/nods/2_2_3.mov,./stimuli/audio/2/2_3_audio.wav,fake,fa,8,-0.0502355360816769,0.129174971279355,0.5714285714285714,7
2024-04-22 12:58:57.854397,21,23,m,8,3,nods,./stimuli/nods/11_12_4_15_4.mov,./stimuli/audio/11/12_4_15_4_audio.wav,fake,cr,11,0.3329780195541019,-0.4458993815004407,0.2857142857142857,8
2024-04-22 12:58:57.854397,21,23,m,9,3,nods,./stimuli/nods/19_17_2_25_2.mov,./stimuli/audio/19/17_2_25_2_audio.wav,fake,cr,10,0.3018231666755847,-0.3062581015621111,0.25,5
2024-04-22 12:58:57.854397,21,23,m,10,3,nods,./stimuli/nods/31_7.mov,./stimuli/audio/31/7_audio.wav,true,hit,10,0.4280678494001441,0.2819450977061281,1.0,9
2024-04-22 12:58:57.854397,21,23,m,11,3,nods,./stimuli/nods/56_2_3.mov,./stimuli/audio/56/2_3_audio.wav,fake,fa,11,-0.0666398857818262,0.5087935566381222,0.75,7
2024-04-22 12:58:57.854397,21,23,m,12,3,nods,./stimuli/nods/49_52_1_58_4.mov,./stimuli/audio/49/52_1_58_4_audio.wav,fake,fa,7,-0.2273781405709243,0.2377582648191723,0.6,8
2024-04-22 12:58:57.854397,21,23,m,13,3,nods,./stimuli/nods/5_1.mov,./stimuli/audio/5/1_audio.wav,true,hit,19,0.3313292072657651,0.2712823519423896,1.0,9
